Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A17005_001,SE_A17005_002,SE_A17005_003,SE_A13003A_001,SE_A13003A_002,SE_A13003A_003,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,ACS18_5yr_B15003001,ACS18_5yr_B15003002,ACS18_5yr_B15003003,ACS18_5yr_B15003004,ACS18_5yr_B15003005,ACS18_5yr_B15003006,ACS18_5yr_B15003007,ACS18_5yr_B15003008,ACS18_5yr_B15003009,ACS18_5yr_B15003010,ACS18_5yr_B15003011,ACS18_5yr_B15003012,ACS18_5yr_B15003013,ACS18_5yr_B15003014,ACS18_5yr_B15003015,ACS18_5yr_B15003016,ACS18_5yr_B15003017,ACS18_5yr_B15003018,ACS18_5yr_B15003019,ACS18_5yr_B15003020,ACS18_5yr_B15003021,ACS18_5yr_B15003022,ACS18_5yr_B15003023,ACS18_5yr_B15003024,ACS18_5yr_B15003025,ACS18_5yr_B15003001s,ACS18_5yr_B15003002s,ACS18_5yr_B15003003s,ACS18_5yr_B15003004s,ACS18_5yr_B15003005s,ACS18_5yr_B15003006s,ACS18_5yr_B15003007s,ACS18_5yr_B15003008s,ACS18_5yr_B15003009s,ACS18_5yr_B15003010s,ACS18_5yr_B15003011s,ACS18_5yr_B15003012s,ACS18_5yr_B15003013s,ACS18_5yr_B15003014s,ACS18_5yr_B15003015s,ACS18_5yr_B15003016s,ACS18_5yr_B15003017s,ACS18_5yr_B15003018s,ACS18_5yr_B15003019s,ACS18_5yr_B15003020s,ACS18_5yr_B15003021s,ACS18_5yr_B15003022s,ACS18_5yr_B15003023s,ACS18_5yr_B15003024s,ACS18_5yr_B15003025s,ACS18_5yr_B28003001,ACS18_5yr_B28003002,ACS18_5yr_B28003003,ACS18_5yr_B28003004,ACS18_5yr_B28003005,ACS18_5yr_B28003006,ACS18_5yr_B28003001s,ACS18_5yr_B28003002s,ACS18_5yr_B28003003s,ACS18_5yr_B28003004s,ACS18_5yr_B28003005s,ACS18_5yr_B28003006s
"29510106100","14000US29510106100","Census Tract 1061","Census Tract 1061, St. Louis city, Missouri","mo","140","00","ACSSF","0005648",,,,,"29","510",,,,"106100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,1784,1774,27,1747,0,0,0,0,0,10,10,0,0,0,0,0,0,707,625,82,386,207,179,981,339,642,417,82,335,1264,0,0,0,0,0,0,0,13,15,6,33,25,48,146,41,388,83,65,261,105,22,13,0,0,87.27273,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,8.484848,16.36364,4.242424,15.75758,13.33333,18.78788,40,15.15152,50.90909,28.48485,21.21212,37.57576,31.51515,11.51515,12.72727,6.666667,6.666667,879,598,0,402,196,281,54.54546,49.69697,6.666667,44.84848,45.45454,39.39394
"29510106200","14000US29510106200","Census Tract 1062","Census Tract 1062, St. Louis city, Missouri","mo","140","00","ACSSF","0005649",,,,,"29","510",,,,"106200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327,1327,1308,37,1251,0,0,0,0,20,19,19,0,0,0,0,0,0,370,342,28,471,337,134,663,301,362,174,20,154,679,13,0,0,0,0,0,0,6,0,24,17,0,6,63,95,256,39,24,92,10,28,6,0,0,102.4242,9.090909,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,5.454545,6.666667,15.75758,16.36364,6.666667,5.454545,33.33333,53.33333,64.84849,21.21212,16.36364,35.15152,7.878788,18.18182,6.666667,6.666667,6.666667,478,223,5,188,30,255,52.72727,52.12121,4.848485,53.33333,13.93939,43.63636
"29510106300","14000US29510106300","Census Tract 1063","Census Tract 1063, St. Louis city, Missouri","mo","140","00","ACSSF","0005650",,,,,"29","510",,,,"106300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,1407,1403,11,1367,4,7,0,0,14,4,0,0,0,0,0,4,0,574,443,131,396,157,239,793,154,639,218,25,193,915,0,0,0,7,0,6,0,0,5,0,22,17,54,22,5,260,30,88,223,74,82,20,0,0,87.87878,6.666667,6.666667,6.666667,6.060606,6.666667,4.848485,6.666667,6.666667,4.242424,6.666667,9.69697,11.51515,24.84848,14.54545,4.848485,49.09091,12.12121,28.48485,48.48485,28.48485,40,13.93939,6.666667,6.666667,529,379,13,229,137,150,44.84848,43.63636,12.12121,37.57576,31.51515,35.75758
"29510106400","14000US29510106400","Census Tract 1064","Census Tract 1064, St. Louis city, Missouri","mo","140","00","ACSSF","0005651",,,,,"29","510",,,,"106400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,2025,2025,0,2012,0,0,0,0,13,0,0,0,0,0,0,0,0,1030,776,254,410,198,212,1313,471,842,269,15,254,1481,30,0,0,0,0,0,0,0,21,0,37,10,5,98,62,464,83,102,217,175,100,53,0,24,139.3939,24.84848,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,17.57576,6.666667,27.27273,10.90909,6.060606,48.48485,40,93.93939,43.0303,60.60606,69.69697,71.51515,30.90909,19.39394,6.666667,22.42424,862,627,0,378,249,235,72.12122,67.87878,6.666667,57.57576,67.27273,55.75758
"29510106500","14000US29510106500","Census Tract 1065","Census Tract 1065, St. Louis city, Missouri","mo","140","00","ACSSF","0005652",,,,,"29","510",,,,"106500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2875,2875,2839,131,2629,0,0,0,0,79,36,21,0,0,0,0,0,15,1181,922,259,558,197,361,1507,273,1234,383,65,318,2133,10,0,0,0,0,9,0,7,22,17,57,62,65,61,23,676,151,93,442,158,218,47,8,7,209.697,7.878788,6.666667,6.666667,6.666667,6.666667,11.51515,6.666667,9.090909,20,12.12121,22.42424,31.51515,32.12121,30.30303,16.36364,135.7576,36.9697,46.66667,78.18182,82.42424,66.66666,23.0303,9.090909,7.272727,955,604,0,460,144,351,86.06061,73.93939,6.666667,70.90909,53.33333,81.81818
"29510106600","14000US29510106600","Census Tract 1066","Census Tract 1066, St. Louis city, Missouri","mo","140","00","ACSSF","0005653",,,,,"29","510",,,,"106600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576,1576,1559,35,1413,11,50,0,0,50,17,17,0,0,0,0,0,0,647,509,138,286,90,196,1029,324,705,237,49,188,1109,52,0,0,0,6,0,0,0,0,0,11,36,78,63,38,438,31,52,156,76,56,16,0,0,116.3636,24.24242,6.666667,6.666667,6.666667,6.060606,6.666667,6.666667,6.666667,6.666667,6.666667,8.484848,18.78788,40,30.30303,17.57576,58.78788,13.93939,23.0303,53.33333,23.63636,18.18182,13.93939,6.666667,6.666667,601,422,0,290,132,179,50.30303,48.48485,6.666667,43.0303,35.15152,41.21212
"29510106700","14000US29510106700","Census Tract 1067","Census Tract 1067, St. Louis city, Missouri","mo","140","00","ACSSF","0005654",,,,,"29","510",,,,"106700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3285,3285,3284,1,3273,0,0,0,0,10,1,1,0,0,0,0,0,0,1146,1050,96,768,548,220,2042,776,1266,475,103,372,2099,23,0,0,0,9,0,0,0,20,0,55,63,106,187,72,593,75,54,396,140,188,90,28,0,159.3939,15.15152,6.666667,6.666667,6.666667,8.484848,6.666667,6.666667,6.666667,13.93939,6.666667,36.36364,50.90909,53.33333,56.9697,37.57576,98.18182,31.51515,22.42424,100.6061,70.90909,56.9697,31.51515,20,6.666667,1240,1021,0,665,356,219,87.27273,100,6.666667,89.09091,78.78788,56.9697
"29510107200","14000US29510107200","Census Tract 1072","Census Tract 1072, St. Louis city, Missouri","mo","140","00","ACSSF","0005655",,,,,"29","510",,,,"107200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333,1333,1333,0,1313,0,7,0,6,7,0,0,0,0,0,0,0,0,561,430,131,364,268,96,844,310,534,117,21,96,789,11,0,0,0,0,0,0,0,0,0,8,0,44,96,22,296,45,33,121,63,48,2,0,0,103.0303,11.51515,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.878788,6.666667,21.21212,45.45454,10.30303,67.27273,21.21212,15.75758,46.66667,22.42424,16.9697,3.030303,6.666667,6.666667,429,263,0,221,42,166,49.69697,36.9697,6.666667,39.39394,17.57576,41.81818
"29510107300","14000US29510107300","Census Tract 1073","Census Tract 1073, St. Louis city, Missouri","mo","140","00","ACSSF","0005656",,,,,"29","510",,,,"107300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529,4529,4485,110,4276,13,0,0,12,74,44,44,0,0,0,0,0,0,1742,1452,290,1006,433,573,2679,870,1809,816,128,688,3226,75,0,0,0,0,10,0,0,0,10,49,108,106,142,153,1199,115,182,657,76,248,96,0,0,196.3636,28.48485,6.666667,6.666667,6.666667,6.666667,9.090909,6.666667,6.666667,6.666667,9.090909,21.21212,54.54546,33.33333,38.18182,53.33333,123.0303,52.12121,50.30303,164.8485,26.66667,71.51515,33.33333,6.666667,6.666667,1717,1231,8,1017,206,486,95.75758,92.72727,8.484848,78.18182,72.72727,69.09091
"29510107400","14000US29510107400","Census Tract 1074","Census Tract 1074, St. Louis city, Missouri","mo","140","00","ACSSF","0005657",,,,,"29","510",,,,"107400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605,2605,2605,47,2456,0,54,0,0,48,0,0,0,0,0,0,0,0,1091,941,150,562,401,161,1640,602,1038,372,66,306,1837,4,0,0,0,0,0,0,6,52,23,77,124,154,160,83,435,117,88,308,76,59,41,0,30,163.0303,4.242424,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,5.454545,40.60606,14.54545,32.72727,44.84848,48.48485,52.72727,38.18182,73.93939,36.36364,29.69697,90.30303,27.87879,28.48485,20,6.666667,27.87879,903,627,0,439,188,276,51.51515,60.60606,6.666667,66.66666,44.84848,43.0303
"29510107500","14000US29510107500","Census Tract 1075","Census Tract 1075, St. Louis city, Missouri","mo","140","00","ACSSF","0005658",,,,,"29","510",,,,"107500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876,1876,1876,36,1818,0,14,0,0,8,0,0,0,0,0,0,0,0,753,580,173,214,118,96,1079,385,694,583,75,508,1484,38,0,0,0,0,0,0,0,13,22,50,72,65,101,9,436,104,146,273,59,38,58,0,0,193.3333,21.81818,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.12121,16.36364,32.12121,36.9697,41.21212,43.0303,8.484848,114.5455,39.39394,44.24242,100,27.87879,22.42424,25.45455,6.666667,6.666667,792,461,0,310,151,331,68.48485,77.57576,6.666667,64.24242,58.78788,62.42424
"29510107600","14000US29510107600","Census Tract 1076","Census Tract 1076, St. Louis city, Missouri","mo","140","00","ACSSF","0005659",,,,,"29","510",,,,"107600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767,1767,1767,13,1749,0,0,0,0,5,0,0,0,0,0,0,0,0,868,704,164,281,79,202,1211,320,891,275,58,217,1275,19,0,0,0,0,0,0,0,0,8,41,5,51,139,41,408,22,115,195,62,103,66,0,0,107.2727,14.54545,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.060606,20.60606,4.848485,28.48485,26.06061,18.78788,67.87878,13.33333,35.15152,38.78788,33.33333,35.75758,23.0303,6.666667,6.666667,701,505,6,289,210,196,52.12121,55.75758,5.454545,44.84848,45.45454,40
"29510108100","14000US29510108100","Census Tract 1081","Census Tract 1081, St. Louis city, Missouri","mo","140","00","ACSSF","0005660",,,,,"29","510",,,,"108100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191,3191,3191,73,3053,27,0,0,23,15,0,0,0,0,0,0,0,0,1356,1133,223,814,518,296,1873,516,1357,451,85,366,1939,62,8,0,0,0,0,0,0,0,0,25,6,106,92,18,703,68,69,394,186,111,68,22,1,133.9394,35.75758,10.30303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,19.39394,7.878788,68.48485,28.48485,13.93939,140.6061,33.33333,27.87879,101.2121,60,47.87879,35.75758,14.54545,1.212121,1122,898,18,514,366,224,84.84849,98.18182,17.57576,75.75758,100,72.12122
"29510108200","14000US29510108200","Census Tract 1082","Census Tract 1082, St. Louis city, Missouri","mo","140","00","ACSSF","0005661",,,,,"29","510",,,,"108200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148,2148,2144,51,2045,31,0,0,0,17,4,4,0,0,0,0,0,0,847,783,64,335,86,249,1214,292,922,428,55,373,1599,0,0,0,0,0,4,0,0,23,0,19,26,23,114,84,365,71,92,482,68,124,79,20,5,123.0303,6.666667,6.666667,6.666667,6.666667,6.666667,6.060606,6.666667,6.666667,13.33333,6.666667,12.12121,14.54545,15.75758,37.57576,30.30303,73.93939,30.30303,33.93939,95.15151,33.93939,40,31.51515,18.78788,6.060606,1102,838,0,406,432,264,55.75758,60.60606,6.666667,53.93939,61.21212,55.75758
"29510108300","14000US29510108300","Census Tract 1083","Census Tract 1083, St. Louis city, Missouri","mo","140","00","ACSSF","0005662",,,,,"29","510",,,,"108300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237,2237,2215,52,2083,0,0,0,8,72,22,6,16,0,0,0,0,0,1134,1004,130,516,223,293,1427,288,1139,281,25,256,1439,8,0,0,0,0,5,6,0,0,0,29,26,54,140,63,338,49,31,338,134,81,127,3,7,146.6667,8.484848,6.666667,6.666667,6.666667,6.666667,5.454545,5.454545,6.666667,6.666667,6.666667,16.9697,17.57576,32.72727,46.06061,33.93939,67.27273,21.81818,14.54545,97.57576,36.9697,30.30303,41.81818,3.636364,6.060606,846,646,0,354,292,200,58.18182,72.72727,6.666667,55.75758,64.84849,47.87879
"29510109600","14000US29510109600","Census Tract 1096","Census Tract 1096, St. Louis city, Missouri","mo","140","00","ACSSF","0005663",,,,,"29","510",,,,"109600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952,2952,2898,47,2817,9,0,0,0,25,54,0,34,0,0,0,20,0,1205,1120,85,737,179,558,1625,534,1091,542,101,441,2000,40,0,0,0,0,0,0,0,0,0,10,61,55,42,25,700,64,136,385,143,250,56,0,33,193.3333,29.09091,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.090909,32.72727,26.06061,23.0303,13.33333,144.2424,36.9697,64.84849,98.78788,56.9697,68.48485,33.33333,6.666667,26.06061,1252,857,8,643,206,395,80,100,7.272727,100,70.30303,70.90909
"29510109700","14000US29510109700","Census Tract 1097","Census Tract 1097, St. Louis city, Missouri","mo","140","00","ACSSF","0005664",,,,,"29","510",,,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2142,2142,2135,75,2027,0,0,0,0,33,7,0,7,0,0,0,0,0,1005,793,212,578,373,205,1349,719,630,203,27,176,1315,8,0,0,0,0,0,0,0,0,6,9,58,95,101,92,344,80,120,273,44,42,41,0,2,140.6061,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,5.454545,8.484848,28.48485,40.60606,30.90909,41.21212,76.36364,32.12121,41.21212,69.69697,20.60606,22.42424,21.81818,6.666667,2.424242,788,573,0,306,267,215,67.87878,64.84849,6.666667,56.9697,52.72727,44.84848
"29510110100","14000US29510110100","Census Tract 1101","Census Tract 1101, St. Louis city, Missouri","mo","140","00","ACSSF","0005665",,,,,"29","510",,,,"110100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2883,2883,2828,43,2751,0,0,0,0,34,55,13,18,0,0,0,0,24,1218,946,272,572,355,217,1789,617,1172,522,140,382,1902,72,0,0,0,0,0,0,0,0,5,40,31,108,154,35,572,130,129,380,59,56,131,0,0,144.8485,36.9697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,5.454545,28.48485,22.42424,47.87879,41.81818,20.60606,106.0606,41.81818,33.93939,80,30.30303,24.24242,45.45454,6.666667,6.666667,1195,877,0,593,284,318,78.78788,84.24242,6.666667,77.57576,68.48485,70.30303
"29510110200","14000US29510110200","Census Tract 1102","Census Tract 1102, St. Louis city, Missouri","mo","140","00","ACSSF","0005666",,,,,"29","510",,,,"110200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,2311,2311,0,2291,0,0,0,0,20,0,0,0,0,0,0,0,0,943,730,213,610,333,277,1279,391,888,422,75,347,1497,0,0,0,0,0,0,0,0,0,0,41,70,102,236,32,440,67,137,230,15,72,45,0,10,152.1212,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,20.60606,37.57576,44.24242,64.84849,20,101.2121,32.72727,43.63636,71.51515,10.90909,30.90909,26.66667,6.666667,9.090909,856,512,0,181,331,344,84.84849,81.21212,6.666667,43.0303,72.12122,74.54546
"29510110300","14000US29510110300","Census Tract 1103","Census Tract 1103, St. Louis city, Missouri","mo","140","00","ACSSF","0005667",,,,,"29","510",,,,"110300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,1893,1872,23,1849,0,0,0,0,0,21,9,12,0,0,0,0,0,853,764,89,438,303,135,1256,487,769,199,69,130,1197,15,0,0,0,0,0,0,0,0,13,10,0,88,154,10,337,96,129,148,25,57,93,22,0,124.8485,9.69697,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.72727,10.90909,6.666667,35.15152,56.9697,9.090909,76.9697,40.60606,46.66667,47.87879,24.24242,25.45455,35.15152,21.21212,6.666667,928,628,0,341,287,300,88.48485,85.45454,6.666667,60.60606,64.84849,60
"29510110400","14000US29510110400","Census Tract 1104","Census Tract 1104, St. Louis city, Missouri","mo","140","00","ACSSF","0005668",,,,,"29","510",,,,"110400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,1885,1885,35,1841,0,0,9,0,0,0,0,0,0,0,0,0,0,799,715,84,333,219,114,1093,351,742,459,70,389,1370,25,0,0,0,0,0,0,0,0,0,13,22,62,107,19,428,62,164,309,18,107,23,11,0,136.9697,24.24242,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,9.69697,21.81818,36.36364,37.57576,12.72727,80.60606,23.0303,54.54546,67.27273,10.90909,38.78788,16.36364,8.484848,6.666667,842,617,0,456,161,225,68.48485,73.33334,6.666667,67.87878,52.12121,58.78788
"29510110500","14000US29510110500","Census Tract 1105","Census Tract 1105, St. Louis city, Missouri","mo","140","00","ACSSF","0005669",,,,,"29","510",,,,"110500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,925,925,25,900,0,0,0,0,0,0,0,0,0,0,0,0,0,396,330,66,121,69,52,647,194,453,157,29,128,719,22,0,0,0,0,0,0,0,0,0,14,30,26,55,40,178,37,33,172,41,38,33,0,0,70.90909,13.93939,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,12.12121,21.21212,14.54545,35.15152,15.15152,43.0303,14.54545,20.60606,43.63636,16.9697,21.81818,16.9697,6.666667,6.666667,459,290,0,229,61,169,40.60606,43.63636,6.666667,41.81818,20,33.33333
"29510111100","14000US29510111100","Census Tract 1111","Census Tract 1111, St. Louis city, Missouri","mo","140","00","ACSSF","0005670",,,,,"29","510",,,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,1960,1954,66,1862,0,0,0,0,26,6,6,0,0,0,0,0,0,945,694,251,454,217,237,1256,446,810,145,28,117,1287,31,0,0,0,0,6,0,0,0,4,6,12,14,75,22,273,78,124,266,104,136,123,13,0,107.2727,16.36364,6.666667,6.666667,6.666667,6.666667,8.484848,6.666667,6.666667,6.666667,4.848485,7.272727,10.90909,12.12121,30.30303,13.33333,68.48485,37.57576,38.18182,66.66666,42.42424,31.51515,32.72727,8.484848,6.666667,751,630,0,608,22,121,44.84848,55.75758,6.666667,55.15152,13.93939,39.39394
"29510111200","14000US29510111200","Census Tract 1112","Census Tract 1112, St. Louis city, Missouri","mo","140","00","ACSSF","0005671",,,,,"29","510",,,,"111200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,955,930,63,863,0,4,0,0,0,25,10,5,0,0,0,5,5,511,450,61,116,98,18,616,267,349,132,39,93,608,3,0,0,0,0,0,0,0,0,6,0,43,20,51,22,151,4,16,166,31,27,68,0,0,75.15151,3.030303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.060606,6.666667,21.81818,12.72727,30.30303,13.93939,38.18182,3.636364,13.33333,51.51515,17.57576,16.36364,35.75758,6.666667,6.666667,297,217,0,179,38,80,41.21212,36.9697,6.666667,27.87879,25.45455,25.45455
"29510111300","14000US29510111300","Census Tract 1113","Census Tract 1113, St. Louis city, Missouri","mo","140","00","ACSSF","0005672",,,,,"29","510",,,,"111300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,1405,1405,4,1393,0,0,0,0,8,0,0,0,0,0,0,0,0,590,495,95,189,95,94,842,313,529,369,47,322,1173,13,0,0,0,0,0,0,0,0,0,13,65,100,67,28,313,63,57,207,49,74,124,0,0,98.18182,9.090909,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.878788,33.93939,36.9697,26.06061,10.90909,60,29.69697,24.24242,56.9697,20.60606,38.18182,58.78788,6.666667,6.666667,874,510,6,371,133,364,63.63636,66.66666,5.454545,60,38.18182,60
"29510111400","14000US29510111400","Census Tract 1114","Census Tract 1114, St. Louis city, Missouri","mo","140","00","ACSSF","0005673",,,,,"29","510",,,,"111400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,1286,1286,29,1246,0,11,0,0,0,0,0,0,0,0,0,0,0,498,424,74,357,131,226,790,154,636,134,41,93,839,0,0,0,0,0,0,0,0,0,0,0,0,110,76,13,304,31,17,121,141,15,11,0,0,132.7273,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,41.21212,37.57576,12.12121,86.66666,21.81818,10.30303,44.84848,46.66667,9.69697,10.30303,6.666667,6.666667,428,335,6,251,78,93,48.48485,45.45454,5.454545,52.72727,32.12121,25.45455
"29510111500","14000US29510111500","Census Tract 1115","Census Tract 1115, St. Louis city, Missouri","mo","140","00","ACSSF","0005674",,,,,"29","510",,,,"111500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,579,579,4,558,0,0,0,0,17,0,0,0,0,0,0,0,0,255,222,33,172,70,102,343,111,232,63,9,54,323,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,112,6,24,44,53,31,17,0,2,43.0303,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.272727,6.060606,16.36364,29.69697,5.454545,12.72727,13.93939,21.81818,17.57576,11.51515,6.666667,2.424242,216,166,0,75,91,50,32.12121,29.69697,6.666667,23.0303,26.06061,20.60606
"29510112100","14000US29510112100","Census Tract 1121","Census Tract 1121, St. Louis city, Missouri","mo","140","00","ACSSF","0005675",,,,,"29","510",,,,"112100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4165,4165,3937,2747,885,0,247,0,0,58,228,93,14,0,16,0,27,78,2629,2483,146,407,10,397,3075,546,2529,607,12,595,3498,15,0,11,0,0,0,0,0,0,0,52,25,67,22,33,164,32,81,381,89,1065,732,342,387,190.9091,13.93939,6.666667,10.90909,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,32.72727,20,40.60606,20.60606,32.72727,51.51515,21.81818,38.18182,135.7576,36.36364,146.0606,102.4242,95.75758,81.81818,2323,2094,0,1839,255,229,109.0909,117.5758,6.666667,114.5455,84.84849,87.87878
"29510112200","14000US29510112200","Census Tract 1122","Census Tract 1122, St. Louis city, Missouri","mo","140","00","ACSSF","0005676",,,,,"29","510",,,,"112200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,1277,1269,110,1124,10,0,0,0,25,8,8,0,0,0,0,0,0,593,499,94,319,175,144,700,147,553,207,20,187,810,5,0,0,0,0,2,3,0,0,0,7,14,12,77,10,171,69,55,138,78,86,40,12,31,72.12122,4.848485,6.666667,6.666667,6.666667,6.666667,3.636364,3.636364,6.666667,6.666667,6.666667,6.666667,10.90909,8.484848,29.69697,7.272727,33.93939,22.42424,19.39394,32.72727,24.84848,23.63636,16.9697,7.272727,18.78788,489,343,0,278,65,146,42.42424,44.84848,6.666667,43.0303,23.0303,24.84848
"29510112300","14000US29510112300","Census Tract 1123","Census Tract 1123, St. Louis city, Missouri","mo","140","00","ACSSF","0005677",,,,,"29","510",,,,"112300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597,1597,1597,84,1433,0,0,0,20,60,0,0,0,0,0,0,0,0,824,670,154,365,250,115,979,364,615,253,54,199,1064,6,0,0,0,0,0,0,0,12,0,13,33,20,25,17,273,35,84,356,32,59,87,0,12,92.72727,5.454545,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,11.51515,6.666667,8.484848,23.63636,9.69697,15.15152,10.90909,60,20,24.24242,70.30303,15.15152,23.63636,28.48485,6.666667,8.484848,803,612,5,471,136,191,59.39394,62.42424,4.242424,61.81818,36.9697,47.87879
"29510112400","14000US29510112400","Census Tract 1124","Census Tract 1124, St. Louis city, Missouri","mo","140","00","ACSSF","0005678",,,,,"29","510",,,,"112400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3998,3998,3735,2256,971,0,447,0,3,58,263,215,0,21,0,0,27,0,2645,2491,154,276,44,232,3022,527,2495,561,53,508,3216,0,0,0,0,0,0,0,0,0,0,6,17,36,0,0,317,6,69,422,111,940,410,588,294,197.5758,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,6.666667,7.878788,16.36364,18.18182,6.666667,6.666667,88.48485,7.272727,36.9697,119.3939,49.69697,123.6364,73.33334,100,78.78788,2337,2214,3,1957,254,123,113.3333,122.4242,4.242424,144.2424,84.24242,53.33333
