GEOID,pop,wht,unemp,wrkfrc,pov1,pov2,pov3,com_tot,no_com,no_int,dial_up,edu_tot,brdbnd,pct_min,pct_unemp,pct_pov,pct_nocom,pct_com,nohs,nohsgrad,hsgrad,colgrad
29189217806,5779,4716,93,3151,290,292,32,2346,261,118,2085,4208,1967,0.18394185845301955,0.02951443986036179,0.1062467554940301,0.16155157715260018,0.8384484228473998,0.06107414448669202,0.0748574144486692,0.3833174904942966,0.48075095057034223
29189217807,6111,5668,101,3099,79,161,15,2465,152,93,2313,4289,2172,0.0724922271314024,0.03259115843820587,0.041728031418753066,0.09939148073022312,0.9006085192697769,0.017486593611564467,0.02168337607833994,0.3364420610865004,0.6243879692235953
29189217841,5338,4427,50,2678,92,179,88,2054,59,92,1995,3866,1888,0.17066316972648932,0.018670649738610903,0.06725365305357812,0.07351509250243428,0.9264849074975657,0.005690636316606311,0.008277289187790998,0.2793585100879462,0.7066735644076565
29189217842,7209,5492,119,3898,0,223,53,3066,204,53,2862,5417,2798,0.23817450409210708,0.030528476141611083,0.03828547648772368,0.08382257012393998,0.91617742987606,0.0057227247553996675,0.0049843086579287425,0.26324533874838474,0.7260476278382869
29189217851,3076,2688,29,1418,6,38,16,1129,16,36,1113,2216,1077,0.12613784135240572,0.020451339915373765,0.01950585175552666,0.046058458813108945,0.953941541186891,0.008574007220216607,0.013086642599277979,0.28294223826714804,0.6953971119133574
29189217852,6487,5939,80,2983,44,15,62,2326,72,116,2254,4495,2138,0.0844766455988901,0.02681863895407308,0.018652689995375366,0.08082545141874463,0.9191745485812554,0.01268075639599555,0.022691879866518355,0.29588431590656283,0.6687430478309232
29189217921,4911,4476,118,2440,14,102,17,1674,16,79,1658,3395,1579,0.0885766646304215,0.04836065573770492,0.027082060680105886,0.05675029868578255,0.9432497013142175,0.009131075110456554,0.01443298969072165,0.30603829160530194,0.6703976435935198
29189217923,7055,6113,167,4125,0,92,13,2861,169,96,2692,4919,2596,0.13352232459248758,0.040484848484848485,0.014883061658398299,0.09262495630898288,0.9073750436910171,0.007318560683065664,0.015247001423053467,0.37040048790404556,0.6070339499898353
29189217931,6705,5777,207,3819,69,137,5,2482,146,108,2336,4623,2228,0.13840417598806862,0.05420267085624509,0.031469052945563014,0.10233682514101532,0.8976631748589847,0.004542504866969501,0.04044992429158555,0.4057971014492754,0.5492104693921696
29189217932,5337,4350,100,2906,0,23,37,2047,143,42,1904,3758,1862,0.1849353569421023,0.034411562284927734,0.011242270938729624,0.0903761602344895,0.9096238397655105,0.007450771687067589,0.01516764236295902,0.300691857370942,0.6766897285790314
29189217941,5608,4913,124,2899,249,317,26,2177,88,55,2089,3741,2022,0.12393009985734665,0.04277337012763022,0.10556348074179743,0.06568672485071199,0.934313275149288,0.0024057738572574178,0.028334669874365143,0.3870622828120823,0.5821972734562951
29189217942,5624,4819,61,3204,0,30,0,2328,78,22,2250,4097,2228,0.14313655761024183,0.019038701622971287,0.005334281650071123,0.0429553264604811,0.9570446735395189,9.76324139614352e-4,0.008542836221625579,0.3561142299243349,0.6343666097144252
29189217943,3199,2631,51,1739,19,23,0,1173,59,83,1114,2113,1031,0.17755548608940294,0.029327199539965498,0.01312910284463895,0.12105711849957375,0.8789428815004262,0.008991954566966399,0.034074775201135825,0.38476100331282537,0.5721722669190724
29189217944,5126,4596,60,2991,0,53,39,1953,62,32,1891,3619,1859,0.10339445961763559,0.020060180541624874,0.01794771751853297,0.048131080389144903,0.9518689196108551,0,0.022934512296214425,0.2743851892788063,0.7026802984249793
29189218003,6850,5979,137,3839,36,182,36,2786,103,144,2683,4977,2539,0.12715328467153283,0.035686376660588694,0.03708029197080292,0.0886575735821967,0.9113424264178033,0.016073940124573034,0.005826803295157726,0.28511151295961423,0.692987743620655
29189218011,7796,5694,107,4000,154,557,60,3005,17,56,2988,5205,2908,0.2696254489481785,0.02675,0.09889687018984095,0.024292845257903494,0.9757071547420965,0.02670509125840538,0.04668587896253602,0.30547550432276654,0.6211335254562921
29189218012,4667,4251,22,2265,0,49,8,1631,42,24,1589,3258,1553,0.08913649025069638,0.009713024282560706,0.012213413327619455,0.0404659717964439,0.959534028203556,0.007366482504604052,0.011663597298956415,0.17249846531614488,0.8084714548802947
29189218102,3213,2903,34,1868,86,173,0,1347,81,27,1266,2241,1239,0.09648303765950825,0.018201284796573874,0.08061002178649238,0.0801781737193764,0.9198218262806236,0.020972780008924587,0.05220883534136546,0.4899598393574297,0.43685854529228024
29189218103,5208,4715,98,3216,102,328,135,2676,293,79,2383,4086,2304,0.09466205837173579,0.030472636815920398,0.10848694316436253,0.13901345291479822,0.8609865470852018,0.042584434654919234,0.05751346059716104,0.34263338228095935,0.5572687224669604
29189218201,3182,2973,18,1656,0,45,40,1414,123,75,1291,2361,1216,0.06568196103079824,0.010869565217391304,0.026712759270898806,0.14002828854314003,0.8599717114568599,0.01609487505294367,0.012706480304955527,0.3320626853028378,0.639135959339263
29189218300,4003,3464,20,2020,31,197,62,1944,192,74,1752,3054,1670,0.13464901324006995,0.009900990099009901,0.07244566575068699,0.1368312757201646,0.8631687242798354,0.0091683038637852,0.01899148657498363,0.29960707269155207,0.6722331368696791
29189218401,3731,3539,69,1962,18,48,21,1490,62,68,1428,2762,1360,0.051460734387563656,0.035168195718654434,0.023318145269364782,0.087248322147651,0.912751677852349,0.008689355539464157,0.003620564808110065,0.21469949312092687,0.7729905865314989
29189218402,4660,4308,24,2257,9,86,47,1799,68,69,1731,3246,1654,0.07553648068669527,0.010633584404076208,0.030472103004291845,0.07615341856586992,0.9238465814341301,0.012014787430683918,0.007085643869377696,0.24645717806531114,0.7344423906346272
29189218500,5123,4575,69,2682,84,164,23,2000,81,80,1919,3472,1831,0.10696857310169823,0.025727069351230425,0.05289869217255514,0.0805,0.9195,0.002304147465437788,0.006048387096774193,0.25460829493087556,0.7370391705069125
29189218600,2397,1902,9,1057,0,69,90,1254,266,70,988,1860,918,0.2065081351689612,0.008514664143803218,0.06633291614518148,0.2679425837320574,0.7320574162679425,0.005913978494623656,0.06559139784946237,0.3844086021505376,0.5440860215053763
29189218800,5888,5609,54,3100,55,50,86,2239,60,96,2179,4017,2083,0.047384510869565216,0.017419354838709676,0.032438858695652176,0.06967396158999553,0.9303260384100045,0,0.003983071944236993,0.1819765994523276,0.8140403286034354
29189218900,6251,3967,174,3739,51,79,46,2512,141,63,2371,4178,2308,0.3653815389537674,0.04653650708745654,0.028155495120780676,0.08121019108280254,0.9187898089171974,0.015797032072762087,0.054810914313068455,0.26926759214935375,0.6601244614648157
29189219100,4022,3792,36,2153,71,98,18,1666,218,61,1448,2810,1369,0.05718547986076579,0.01672085462145843,0.046494281452013925,0.1674669867947179,0.8325330132052822,0.010676156583629894,0.003202846975088968,0.2693950177935943,0.7167259786476868
29189219200,2441,2108,24,1097,49,155,7,896,102,117,794,1510,677,0.1364195002048341,0.02187784867821331,0.08643998361327325,0.24441964285714285,0.7555803571428572,0.010596026490066225,0.0033112582781456954,0.20728476821192052,0.7788079470198676
29189219300,2018,1763,20,1082,0,21,15,790,54,18,736,1428,718,0.1263627353815659,0.018484288354898338,0.017839444995044598,0.09113924050632911,0.9088607594936708,0.0021008403361344537,0.0056022408963585435,0.23949579831932774,0.7528011204481793
29189219400,5912,5563,161,3147,0,56,0,2135,16,27,2119,4005,2092,0.05903247631935048,0.051159834763266604,0.009472259810554804,0.020140515222482436,0.9798594847775176,0,0.003995006242197253,0.18926342072409488,0.8067415730337079
29189219500,6959,6628,135,3570,44,219,87,2738,273,78,2465,4854,2374,0.04756430521626671,0.037815126050420166,0.050294582554964794,0.12819576333089847,0.8718042366691016,0.016069221260815822,0.016481252575195716,0.30057684384013184,0.6668726823238567
29189219600,6830,5769,58,3405,102,223,104,3360,597,284,2763,5022,2479,0.15534407027818448,0.017033773861967694,0.06281112737920937,0.26220238095238096,0.737797619047619,0.005376344086021506,0.0380326563122262,0.303863002787734,0.6527279968140183
29189219700,6256,5632,165,4173,105,546,73,2695,145,33,2550,4327,2517,0.09974424552429667,0.039539899352983465,0.11572890025575447,0.06604823747680891,0.9339517625231911,0.009706494106771435,0.04991911254911024,0.47330714120637857,0.46706725213773975
29189219800,7846,6776,307,4567,154,356,98,3329,324,252,3005,5572,2734,0.1363752230435891,0.0672213707028684,0.0774917155238338,0.1730249324121358,0.8269750675878642,0.04612347451543432,0.08417085427135679,0.4362885857860732,0.4334170854271357
29189219900,6038,4858,210,3274,66,281,30,2501,405,142,2096,4351,1952,0.19542894998343824,0.06414172266340867,0.06243789334216628,0.2187125149940024,0.7812874850059977,0.04113996782348885,0.08342909675936566,0.5605607906228454,0.31487014479430014
29189220001,5016,4443,152,2665,38,138,36,2289,306,302,1983,3913,1681,0.11423444976076555,0.05703564727954972,0.04226475279106858,0.2656181738750546,0.7343818261249454,0.036544850498338874,0.09966777408637874,0.4768719652440583,0.3869154101712241
29189220002,3159,2845,71,2030,34,231,11,1603,199,42,1404,2230,1362,0.09939854384298828,0.034975369458128076,0.08736942070275404,0.1503431066749844,0.8496568933250156,0.05201793721973094,0.07847533632286996,0.46860986547085204,0.4008968609865471
29189220100,7664,7098,190,4133,304,833,139,3300,488,249,2812,4919,2541,0.0738517745302714,0.04597144931042826,0.16649269311064718,0.22333333333333333,0.7766666666666666,0.03537304330148404,0.06546045944297621,0.6489123805651555,0.2502541166903842
29189220200,5441,4749,270,2500,223,636,175,2058,265,150,1793,3806,1643,0.12718250321632052,0.108,0.19003859584635177,0.20165208940719145,0.7983479105928085,0.0767209668943773,0.14503415659485025,0.5438780872306884,0.2343667892800841
29189220300,2145,1728,43,1095,82,216,7,882,111,94,771,1512,677,0.1944055944055944,0.039269406392694065,0.14219114219114218,0.23242630385487528,0.7675736961451247,0.0787037037037037,0.08002645502645503,0.6084656084656085,0.2328042328042328
29189220431,8102,7225,72,4867,71,299,134,3813,236,265,3577,6069,3295,0.10824487780794866,0.014793507294020958,0.06220686250308566,0.13139260424862312,0.8686073957513769,0.03295435821387378,0.025210084033613446,0.4834404349975284,0.45839512275498434
29189220432,8203,7615,108,4476,41,148,96,3016,143,119,2873,5584,2754,0.07168109228331099,0.024128686327077747,0.03474338656589053,0.08687002652519894,0.9131299734748011,0.013610315186246419,0.0247134670487106,0.4326647564469914,0.5290114613180515
29189220441,5941,5500,17,3012,0,116,70,2566,227,293,2339,4294,1973,0.07422992762161253,0.005644090305444887,0.03130786062952365,0.20265003897116135,0.7973499610288386,0.022356776897997206,0.03772706101537028,0.5549604098742431,0.38495575221238937
29189220442,4714,4375,87,2534,0,145,27,1868,69,88,1799,3424,1691,0.07191344929995758,0.034333070244672456,0.03648705982180738,0.08404710920770878,0.9159528907922913,0.02453271028037383,0.01606308411214953,0.473714953271028,0.4856892523364486
29189220443,4252,3986,50,2308,65,280,38,1867,320,136,1547,3145,1411,0.0625587958607714,0.021663778162911613,0.0900752587017874,0.24424209962506696,0.7557579003749331,0.010174880763116057,0.04006359300476948,0.5647058823529412,0.3850556438791733
29189220444,7833,7581,60,4261,174,232,0,2824,91,0,2733,5407,2693,0.032171581769437,0.014081201595869515,0.05183199285075961,0.032223796033994334,0.9677762039660056,0.013316071758831144,0.02718697984094692,0.39282411688551877,0.5666728315147032
29189220445,4837,4663,75,2539,26,92,19,1920,136,63,1784,3777,1688,0.035972710357659705,0.029539188656951557,0.02832334091378954,0.10364583333333334,0.8963541666666667,0.008207572147206778,0.019857029388403495,0.3931691818903892,0.5787662165740005
29189220446,4454,4332,57,2334,78,28,64,1720,57,89,1663,3249,1574,0.027391109115401886,0.02442159383033419,0.03816793893129771,0.08488372093023255,0.9151162790697674,0.01077254539858418,0.020929516774392122,0.5272391505078485,0.44105878731917514
29189220501,6454,5842,32,3617,171,470,77,2753,466,73,2287,4678,2193,0.09482491478153084,0.008847110865358032,0.11124883792996591,0.19578641482019615,0.8042135851798038,0.030354852501068834,0.07610089781958101,0.566053869174861,0.3274903805044891
29189220502,6886,5489,33,3924,0,203,162,3035,388,302,2647,5250,2330,0.20287539936102236,0.008409785932721712,0.053006099331977925,0.2273476112026359,0.7726523887973641,0.03561904761904762,0.058095238095238096,0.5099047619047619,0.3963809523809524
29189220601,6579,6222,108,3488,227,174,67,2756,345,91,2411,4899,2320,0.05426356589147287,0.03096330275229358,0.07113543091655267,0.15820029027576196,0.841799709724238,0.02020820575627679,0.0520514390691978,0.525617472953664,0.4021228822208614
29189220602,5599,5229,172,3055,122,289,162,2557,408,311,2149,4349,1809,0.06608322914806215,0.05630114566284779,0.10233970351848544,0.2811888932342589,0.7188111067657411,0.045297769602207404,0.05725454127385606,0.5550701310646126,0.34237755805932396
29189220701,3296,3025,45,1852,46,163,56,1438,161,123,1277,2264,1150,0.08222087378640777,0.02429805615550756,0.08040048543689321,0.19749652294853964,0.8025034770514603,0.02561837455830389,0.04328621908127209,0.465547703180212,0.465547703180212
29189220702,4032,3837,61,2122,0,125,36,1712,228,51,1484,2958,1433,0.04836309523809524,0.028746465598491987,0.03993055555555555,0.16296728971962618,0.8370327102803738,0.02805949966193374,0.04496281271129141,0.4587559161595673,0.46822177146720756
29189220703,2751,2654,46,1412,63,61,20,1171,85,65,1086,1997,1021,0.03525990548891312,0.032577903682719546,0.05234460196292257,0.12809564474807855,0.8719043552519214,0.007511266900350526,0.01602403605408112,0.4782173259889835,0.4982473710565849
29189220801,5522,4938,115,2970,126,358,97,2708,369,131,2339,4061,2192,0.1057587830496197,0.03872053872053872,0.10521550162984426,0.18463810930576072,0.8153618906942393,0.013297217434129524,0.01403595173602561,0.4498891898547156,0.5227776409751292
29189220802,4746,4017,119,2607,44,222,66,2067,243,91,1824,3518,1671,0.15360303413400758,0.04564633678557729,0.06995364517488412,0.16158684083212385,0.8384131591678762,0.03268902785673678,0.03808982376350199,0.415861284820921,0.5133598635588402
29189220803,4502,4153,32,2410,33,47,44,1778,120,46,1658,3219,1612,0.07752110173256331,0.013278008298755186,0.027543314082629944,0.09336332958380203,0.906636670416198,0.011494252873563218,0.015843429636533086,0.33302267785026407,0.6396396396396397
29189221000,3252,2081,170,1703,170,147,36,1298,139,100,1159,2177,1059,0.3600861008610086,0.09982384028185555,0.10854858548585486,0.18412942989214176,0.8158705701078582,0.017914561322921452,0.08038585209003216,0.444648598989435,0.45705098759761137
29189221100,1889,1754,39,991,0,35,11,738,25,8,713,1345,705,0.0714663843303335,0.039354187689202826,0.024351508734780307,0.044715447154471545,0.9552845528455285,0.002973977695167286,0.022304832713754646,0.29144981412639404,0.683271375464684
29189221201,3375,3206,55,1383,11,40,40,1456,242,110,1214,2545,1078,0.050074074074074076,0.03976861894432393,0.026962962962962963,0.24175824175824176,0.7582417582417582,0.009430255402750491,0.01218074656188605,0.4074656188605108,0.5709233791748527
29189221202,6060,5586,70,2891,35,40,77,2517,305,82,2212,4631,2116,0.07821782178217822,0.024213075060532687,0.025082508250825083,0.1537544696066746,0.8462455303933254,0.028719499028287628,0.05679118980781689,0.4644785143597495,0.45001079680414596
29189221301,8171,7831,162,4180,87,389,32,3319,321,176,2998,5426,2822,0.04161057398115286,0.038755980861244016,0.06217109288948721,0.14974389876468816,0.8502561012353118,0.015481017323995577,0.027828971618134905,0.4955768521931441,0.46111315886472537
29189221302,6671,6498,208,3824,0,346,44,3139,348,103,2791,4886,2688,0.02593314345675311,0.05439330543933055,0.058461999700194875,0.14367633004141447,0.8563236699585856,0.012279983626688497,0.01125665165779779,0.4572247237003684,0.5192386410151453
29189221332,4705,4391,45,2346,81,104,62,1952,203,136,1749,3420,1604,0.0667375132837407,0.01918158567774936,0.05249734325185972,0.17366803278688525,0.8263319672131147,0.017251461988304094,0.03684210526315789,0.5017543859649123,0.44415204678362574
29189221335,5998,5715,149,3469,96,100,52,2617,185,149,2432,4360,2270,0.04718239413137713,0.04295185932545402,0.041347115705235075,0.12762705387848683,0.8723729461215132,0.008944954128440367,0.03967889908256881,0.4178899082568807,0.5334862385321101
29189221421,6987,6747,80,4026,0,42,0,2478,43,32,2435,4798,2389,0.034349506225848,0.01987083954297069,0.0060111635895234005,0.03026634382566586,0.9697336561743342,0.0077115464776990415,0.009378907878282617,0.41788245102125887,0.5650270946227595
29189221422,8957,8540,235,4724,99,295,44,3360,429,97,2931,6139,2789,0.046555766439656136,0.04974597798475868,0.04890030144021436,0.15654761904761905,0.843452380952381,0.010262257696693273,0.04968235869034045,0.4647336699788239,0.4753217136341424
29189221423,4034,3886,61,2144,12,6,45,1638,155,57,1483,2977,1426,0.03668815071888944,0.02845149253731343,0.015617253346554288,0.12942612942612944,0.8705738705738706,0.018474974806852538,0.04299630500503863,0.3832717500839772,0.5552569701041317
29189221424,5003,4627,46,2673,12,75,0,1794,49,50,1745,3476,1695,0.07515490705576654,0.017209128320239433,0.017389566260243853,0.05518394648829431,0.9448160535117057,0.03768699654775604,0.030782508630609898,0.38003452243958574,0.5514959723820483
29189221502,6362,5843,113,3172,22,127,44,2320,149,205,2171,4648,1966,0.08157812008802263,0.03562421185372005,0.030336372209996857,0.15258620689655172,0.8474137931034482,0.00946643717728055,0.009251290877796902,0.40210843373493976,0.5791738382099828
29189221503,7076,6053,162,3381,22,49,23,2110,133,44,1977,4835,1933,0.14457320520067835,0.04791481810115351,0.013284341435839458,0.08388625592417062,0.9161137440758294,0.017580144777662874,0.0452947259565667,0.4308169596690796,0.5063081695966908
29189221506,4780,4021,71,2846,26,62,10,1739,41,71,1698,3078,1625,0.15878661087866108,0.024947294448348558,0.020502092050209204,0.06440483036227718,0.9355951696377228,0,0.0035737491877842753,0.24918778427550356,0.7472384665367121
29189221621,4673,4418,67,2384,112,84,83,1610,24,60,1586,3209,1515,0.0545687994864113,0.028104026845637585,0.059704686496897065,0.05217391304347826,0.9478260869565217,0.009037083203490184,0.005920847616079776,0.3228420068557183,0.6622000623247117
29189221624,3292,2839,34,1687,8,41,19,1290,169,45,1121,2349,1076,0.1376063183475091,0.02015411973918198,0.020656136087484813,0.16589147286821707,0.834108527131783,0.02681992337164751,0.01489995742869306,0.30864197530864196,0.6496381438910175
29189221625,7133,5744,45,3781,14,81,0,2502,79,88,2423,4705,2335,0.1947287256413851,0.01190161332980693,0.01331837936352166,0.06674660271782575,0.9332533972821743,0.01997874601487779,0.021891604675876728,0.3485653560042508,0.6095642933049947
29189221626,6217,5591,110,3151,0,18,25,2038,22,16,2016,4132,1990,0.10069165192214895,0.03490955252300857,0.006916519221489464,0.018645731108930325,0.9813542688910697,0.001452081316553727,0.007986447241045498,0.23693126815101645,0.7536302032913843
29189221627,6392,5274,67,3186,36,118,0,2038,25,57,2013,4137,1956,0.1749061326658323,0.02102950408035154,0.02409261576971214,0.040235525024533855,0.9597644749754661,0,0,0.18491660623640319,0.8150833937635968
29189221628,6998,5144,12,3941,17,360,43,3570,285,133,3285,5230,3137,0.26493283795370104,0.0030449124587668104,0.06001714775650186,0.11708683473389356,0.8829131652661064,0.006692160611854685,0.011854684512428298,0.2537284894837476,0.7277246653919694
29189221629,5367,4496,39,2587,65,87,8,1792,62,9,1730,3450,1713,0.16228805664244456,0.01507537688442211,0.029811812930873857,0.03962053571428571,0.9603794642857143,0.004057971014492754,0.006666666666666667,0.17971014492753623,0.8095652173913044
29189221800,3582,242,158,1795,378,555,14,1403,318,266,1085,2280,819,0.9324399776661083,0.08802228412256267,0.26437744276940256,0.41625089094796863,0.5837491090520314,0.018421052631578946,0.13114035087719297,0.6697368421052632,0.18070175438596492
29189221900,3744,3469,65,1960,74,101,32,1421,89,72,1332,2787,1260,0.0734508547008547,0.03316326530612245,0.055288461538461536,0.11330049261083744,0.8866995073891626,0.010046645138141371,0.03480444922856118,0.3523501973448152,0.6027987082884823
29189222000,3553,3384,75,1688,25,116,26,1670,238,88,1432,2956,1335,0.04756543765831692,0.04443127962085308,0.047002533070644524,0.19520958083832335,0.8047904191616766,0.018267929634641408,0.019959404600811907,0.43267929634641406,0.5290933694181326
29189222100,5069,4664,128,2766,23,87,2,1867,37,42,1830,3456,1779,0.07989741566383902,0.046276211135213303,0.022095087788518444,0.04231387252276379,0.9576861274772362,0.005497685185185185,0.014467592592592593,0.3211805555555556,0.6588541666666666
29510101100,2408,1888,90,1370,109,183,28,1095,213,116,882,2001,766,0.2159468438538206,0.06569343065693431,0.132890365448505,0.3004566210045662,0.6995433789954337,0.04247876061969016,0.08895552223888056,0.623688155922039,0.2448775612193903
29510101200,3457,3062,53,2033,18,98,32,1492,156,35,1336,2611,1289,0.11426091987272201,0.026069847515986226,0.04281168643332369,0.12801608579088472,0.8719839142091153,0.0019149751053236309,0.05170432784373803,0.5086173879739564,0.437763309076982
29510101300,3917,3047,177,2303,0,90,54,1838,255,71,1583,2944,1512,0.2221087567015573,0.07685627442466349,0.036762828695430176,0.17736670293797607,0.8226332970620239,0.02377717391304348,0.024456521739130436,0.436820652173913,0.5149456521739131
29510101400,2780,1673,176,1456,238,333,23,1207,257,48,950,1912,895,0.39820143884892084,0.12087912087912088,0.21366906474820144,0.2526926263463132,0.7473073736536868,0.03399581589958159,0.05439330543933055,0.5313807531380753,0.38023012552301255
29510101500,3284,1857,103,1687,280,666,96,1474,413,153,1061,2452,908,0.434531059683313,0.06105512744516894,0.31729598051157126,0.383989145183175,0.616010854816825,0.05464926590538336,0.20717781402936378,0.483278955954323,0.25489396411092985
29510101800,3090,1590,259,1730,102,342,48,1214,190,150,1024,2199,874,0.4854368932038835,0.14971098265895955,0.15922330097087378,0.2800658978583196,0.7199341021416804,0.018644838562983174,0.17735334242837653,0.5638926784902228,0.24010914051841747
29510102100,2745,2109,162,1781,48,258,16,1528,187,216,1341,2175,1125,0.23169398907103825,0.09096013475575519,0.11730418943533698,0.2637434554973822,0.7362565445026178,0.03126436781609195,0.051954022988505745,0.5232183908045978,0.3935632183908046
29510102200,5482,5172,20,3526,28,135,71,2903,391,73,2512,4587,2439,0.056548704852243704,0.005672149744753261,0.04268515140459686,0.15983465380640716,0.8401653461935928,0.023980815347721823,0.02485284499672989,0.34270765206017006,0.6084586875953782
29510102300,2126,1589,93,1278,70,246,35,929,123,27,806,1673,779,0.25258701787394167,0.07276995305164319,0.16509877704609596,0.16146393972012918,0.8385360602798708,0.04662283323371189,0.06515242080095636,0.4847579199043634,0.40346682606096834
29510102400,2479,2194,73,1580,98,226,74,1096,79,122,1017,1881,895,0.11496571198063735,0.046202531645569624,0.16054860830980233,0.18339416058394162,0.8166058394160584,0.020202020202020204,0.028176501860712386,0.5422647527910686,0.4093567251461988
29510102500,1944,1701,54,1285,42,158,49,981,161,78,820,1580,725,0.125,0.04202334630350195,0.12808641975308643,0.2436289500509684,0.7563710499490316,0.026582278481012658,0.08227848101265822,0.44556962025316454,0.44556962025316454
29510103100,2994,2540,40,1951,68,164,7,1645,171,243,1474,2448,1220,0.1516366065464262,0.020502306509482315,0.07982631930527723,0.25167173252279634,0.7483282674772036,0.020833333333333332,0.04003267973856209,0.3137254901960784,0.6254084967320261
29510103400,1877,1547,13,1290,0,60,7,864,46,63,818,1525,755,0.17581246670218434,0.010077519379844961,0.03569525839104955,0.1261574074074074,0.8738425925925926,0.02622950819672131,0.04262295081967213,0.3842622950819672,0.5468852459016393
29510103600,1382,1248,39,773,118,93,26,594,45,28,549,974,521,0.09696092619392185,0.050452781371280724,0.1714905933429812,0.12289562289562289,0.8771043771043772,0,0.07700205338809035,0.3973305954825462,0.5256673511293635
29510103700,2521,2147,66,1733,0,143,47,1268,60,131,1208,2070,1070,0.14835382784609283,0.038084246970571264,0.0753669178897263,0.15063091482649843,0.8493690851735016,0.018357487922705314,0.03864734299516908,0.4357487922705314,0.5072463768115942
29510103800,3789,3346,66,2409,44,83,10,1748,155,139,1593,2905,1445,0.11691739245183426,0.0273972602739726,0.03615729743995777,0.16819221967963388,0.8318077803203661,0.0189328743545611,0.03580034423407917,0.3228915662650602,0.6223752151462995
29510104200,3113,2501,86,2139,56,337,39,1748,69,52,1679,2651,1627,0.19659492451011887,0.04020570359981299,0.13877288788949566,0.06922196796338673,0.9307780320366132,0.013956997359486986,0.025273481705016976,0.30592229347416067,0.6548472274613354
29510104500,2260,1627,69,1612,10,260,10,1268,38,134,1230,1876,1096,0.28008849557522125,0.042803970223325064,0.12389380530973451,0.13564668769716087,0.8643533123028391,0.008528784648187633,0.041044776119402986,0.3011727078891258,0.6492537313432836
29510105198,3168,2078,94,1793,14,490,68,1508,53,97,1455,2246,1358,0.3440656565656566,0.05242610150585611,0.18055555555555555,0.09946949602122016,0.9005305039787799,0.026714158504007122,0.026714158504007122,0.12422083704363313,0.8223508459483526
29510105200,2739,1009,88,1777,22,216,47,1423,168,96,1255,2053,1152,0.6316173786053304,0.04952166572875633,0.10405257393209201,0.18552354181307099,0.814476458186929,0.01071602532878714,0.022406234778373113,0.33463224549439846,0.6322454943984414
29510105300,2774,445,172,1294,170,359,52,1194,249,211,945,1677,734,0.8395818312905552,0.13292117465224113,0.20944484498918528,0.3852596314907873,0.6147403685092128,0.022063208109719738,0.10793082886106142,0.4329159212880143,0.4370900417412045
29510105400,2205,245,77,1173,279,375,66,970,182,274,788,1226,514,0.8888888888888888,0.06564364876385337,0.32653061224489793,0.47010309278350515,0.5298969072164949,0.02936378466557912,0.16150081566068517,0.5889070146818923,0.22022838499184338
29510105500,2647,56,161,1388,190,378,42,1162,262,152,900,1983,748,0.9788439743105403,0.11599423631123919,0.23044956554590101,0.35628227194492257,0.6437177280550774,0.020171457387796268,0.08572869389813415,0.600100857286939,0.2939989914271306
29510106100,1784,27,82,707,207,339,82,879,281,196,598,1264,402,0.9848654708520179,0.11598302687411598,0.35201793721973096,0.5426621160409556,0.4573378839590444,0.05300632911392405,0.20569620253164558,0.6305379746835443,0.11075949367088607
29510106200,1327,37,28,370,337,301,20,478,255,30,223,679,188,0.9721175584024114,0.07567567567567568,0.4958553127354936,0.5962343096234309,0.40376569037656906,0.08836524300441827,0.24153166421207659,0.605301914580265,0.06480117820324006
29510106300,1407,11,131,574,157,154,25,529,150,137,379,915,229,0.992181947405828,0.22822299651567945,0.23880597014925373,0.5425330812854442,0.4574669187145558,0.04371584699453552,0.10710382513661203,0.6568306010928961,0.1923497267759563
29510106400,2025,0,254,1030,198,471,15,862,235,249,627,1481,378,1,0.24660194174757283,0.3377777777777778,0.5614849187935035,0.4385150812064965,0.05941931127616475,0.11816340310600945,0.5847400405131667,0.237677245104659
29510106500,2875,131,259,1181,197,273,65,955,351,144,604,2133,460,0.9544347826086956,0.2193056731583404,0.18608695652173912,0.518324607329843,0.481675392670157,0.05719643694327239,0.09892170651664323,0.6385372714486639,0.20534458509142053
29510106600,1576,35,138,647,90,324,49,601,179,132,422,1109,290,0.9777918781725888,0.2132921174652241,0.29378172588832485,0.5174708818635607,0.4825291181364393,0.062218214607754736,0.19386834986474302,0.6104598737601443,0.13345356176735798
29510106700,3285,1,96,1146,548,776,103,1240,219,356,1021,2099,665,0.9996955859969558,0.08376963350785341,0.4343987823439878,0.4637096774193548,0.5362903225806452,0.050976655550262026,0.2039066222010481,0.5326345878989995,0.21248213434969032
29510107200,1333,0,131,561,268,310,21,429,166,42,263,789,221,1,0.23351158645276293,0.4493623405851463,0.48484848484848486,0.5151515151515151,0.024081115335868188,0.20532319391634982,0.6273764258555133,0.1432192648922687
29510107300,4529,110,290,1742,433,870,128,1717,486,206,1231,3226,1017,0.9757120777213513,0.16647531572904709,0.31596378891587545,0.40302853814793244,0.5969714618520676,0.044637321760694355,0.1577805331680099,0.6673899566026038,0.13019218846869188
29510107400,2605,47,150,1091,401,602,66,903,276,188,627,1837,439,0.981957773512476,0.13748854262144822,0.41036468330134357,0.5138427464008859,0.4861572535991141,0.08818726183995645,0.28361458900381054,0.5160587915078934,0.11213935764833968
